respid,gender,edu,age,county,occupation
2227,2,2,1,32,5
2228,1,1,4,46,16
2229,2,3,5,55,14
2230,1,3,4,56,17
2231,2,3,3,50,15
2232,2,3,6,55,1
2233,2,3,6,3,2
2234,1,2,4,15,9
2235,1,1,5,42,5
2236,1,1,1,46,11
2237,1,2,4,55,14
2238,1,3,4,18,11
2239,1,3,5,18,15
2240,1,2,6,39,11
2241,1,1,4,42,13
2242,2,2,2,40,17
2243,1,1,4,34,2
2244,2,3,3,46,11
2245,1,3,5,32,2
2246,1,1,3,40,7
2247,2,2,7,39,6
2248,1,1,7,3,4
2249,2,2,4,11,10
2250,1,2,2,18,18
2251,2,2,2,32,13
2252,2,2,1,42,8
2253,1,3,3,15,6
2254,1,1,4,15,14
2255,2,2,7,46,6
2256,2,3,1,11,4
2257,2,1,5,46,16
2258,1,1,7,56,6
2259,1,1,2,3,5
2260,2,1,4,15,14
2261,2,3,7,46,9
2262,1,3,1,31,12
2263,2,3,2,3,10
2264,2,3,3,34,1
2265,1,3,5,33,17
2266,1,1,1,39,20
2267,1,3,2,11,2
2268,2,2,5,55,13
2269,1,2,4,18,18
2270,1,2,6,31,8
2271,2,1,1,18,1
2272,1,2,1,56,15
2273,2,3,5,42,11
2274,1,1,7,15,1
2275,2,3,4,56,18
2276,2,1,2,40,5
2277,1,3,5,32,12
2278,2,1,7,31,2
2279,1,2,4,34,1
2280,2,1,2,31,18
2281,1,3,5,42,3
2282,1,1,2,33,2
2283,2,3,6,32,18
2284,1,2,2,34,14
2285,1,3,7,50,20
2286,1,3,4,55,13
2287,2,3,6,32,17
2288,2,1,7,18,13
2289,1,1,4,18,13
2290,1,1,7,39,12
2291,1,1,7,40,4
2292,1,3,1,40,16
2293,2,1,7,40,20
2294,1,2,1,42,6
2295,2,1,4,34,1
2296,2,2,4,18,18
2297,1,1,1,11,9
2298,2,1,5,31,6
2299,1,3,5,33,20
2300,1,1,5,3,2
2301,1,3,6,56,3
2302,1,3,6,56,13
2303,2,2,6,15,18
2304,1,3,6,42,18
2305,1,2,4,46,12
2306,2,2,1,50,14
2307,2,1,5,39,14
2308,2,1,3,3,1
2309,2,2,5,55,3
2310,1,3,2,11,4
2311,1,1,1,56,10
2312,1,2,6,55,3
2313,2,2,3,50,11
2314,2,3,6,50,20
2315,2,3,5,33,18
2316,2,2,4,56,5
2317,1,1,3,40,5
2318,2,1,4,34,8
2319,2,2,6,11,9
2320,1,3,5,56,12
2321,1,1,3,34,20
2322,1,1,2,32,1
2323,2,3,5,34,7
2324,1,2,4,46,20
2325,2,2,4,3,15
2326,1,3,2,55,4
2327,1,2,5,40,18
2328,1,1,7,40,6
2329,2,3,5,32,12
2330,1,3,3,42,5
2331,2,2,4,3,4
2332,2,1,7,18,16
2333,1,2,2,18,19
2334,1,2,1,31,9
2335,2,1,3,11,16
2336,1,2,3,56,5
2337,2,3,1,18,14
2338,2,3,3,40,7
2339,2,1,4,46,13
2340,1,2,5,32,10
2341,2,3,3,56,16
2342,1,3,3,50,15
2343,1,3,7,3,12
2344,2,3,2,32,14
2345,1,3,5,40,3
2346,2,3,3,11,4
2347,2,1,5,40,8
2348,1,3,4,56,15
2349,1,3,2,3,3
2350,2,2,5,18,8
2351,2,1,1,15,5
2352,2,2,4,46,17
2353,2,3,2,15,18
2354,1,2,7,46,5
2355,1,3,2,11,5
2356,2,2,2,15,10
2357,2,2,3,3,3
2358,2,2,5,3,13
2359,2,1,4,34,12
2360,1,2,3,56,12
2361,2,3,4,42,7
2362,1,1,2,33,12
2363,1,2,5,11,11
2364,1,1,6,50,11
2365,2,2,2,32,9
2366,1,3,1,11,16
2367,1,3,1,46,8
2368,2,1,6,34,1
2369,2,3,3,15,2
2370,1,3,1,40,15
2371,2,1,3,55,12
2372,1,3,1,15,17
2373,1,3,5,50,18
2374,2,3,5,18,1
2375,2,3,3,33,11
2376,2,3,5,40,3
2377,2,3,1,31,13
2378,1,3,6,32,8
2379,1,1,3,40,15
2380,1,3,1,32,17
2381,1,3,4,40,5
2382,2,1,7,18,18
2383,2,2,4,56,2
2384,1,3,3,18,5
2385,1,2,7,46,3
2386,1,3,6,33,8
2387,2,1,1,39,11
2388,2,1,2,3,20
2389,1,2,2,3,3
2390,1,2,6,39,15
2391,1,1,5,34,8
2392,2,3,2,40,6
2393,2,2,3,15,18
2394,1,1,6,32,11
2395,2,1,1,32,2
2396,1,3,7,42,6
2397,2,3,7,3,8
2398,2,3,6,18,19
2399,1,2,6,11,11
2400,2,3,7,42,9
2401,1,1,5,11,19
2402,2,1,4,3,10
2403,2,3,3,11,11
2404,2,2,5,42,4
2405,1,3,7,32,1
2406,2,1,3,42,18
2407,1,3,2,42,11
2408,1,3,7,34,18
2409,1,1,5,40,3
2410,2,1,3,42,14
2411,1,2,6,42,20
2412,2,1,1,34,7
2413,2,3,1,31,13
2414,1,3,7,3,2
2415,2,1,3,32,14
2416,1,3,4,50,15
2417,1,1,7,3,14
2418,1,1,3,3,19
2419,1,1,2,40,5
2420,1,3,1,56,18
2421,1,3,5,34,12
2422,2,3,4,33,13
2423,2,1,6,55,3
2424,2,1,4,3,5
2425,1,3,3,40,16
2426,1,1,7,18,1
2427,2,1,3,15,3
2428,1,2,6,11,7
2429,1,3,4,39,16
2430,1,3,7,11,9
2431,1,1,3,3,13
2432,1,2,4,42,10
2433,1,2,4,33,15
2434,1,2,5,31,17
2435,2,1,5,32,20
2436,1,3,3,50,6
2437,1,3,3,50,17
2438,2,2,6,55,1
2439,1,3,5,18,11
2440,1,3,1,3,3
2441,2,2,6,55,18
2442,2,1,1,39,16
2443,2,1,5,40,13
2444,2,1,2,11,1
2445,2,2,1,33,11
2446,1,2,4,32,5
2447,2,2,5,32,6
2448,2,3,2,50,17
2449,2,3,2,31,3
2450,2,3,4,40,6
2451,2,3,3,55,15
2452,1,2,6,33,20
2453,1,3,7,40,17
2454,1,1,5,40,9
2455,2,1,6,42,7
2456,2,3,1,31,13
2457,2,3,1,34,19
2458,1,3,4,3,7
2459,2,3,3,46,19
2460,2,1,4,33,5
2461,1,2,6,55,12
2462,2,2,3,33,11
2463,2,2,2,50,10
2464,1,2,4,46,3
2465,2,1,7,55,7
2466,1,1,7,40,15
2467,1,1,4,15,2
2468,1,1,5,31,6
2469,2,3,5,50,18
2470,2,1,2,11,11
2471,1,1,1,50,15
2472,2,2,6,15,14
2473,1,1,2,56,7
2474,2,3,7,55,12
2475,2,1,6,32,15
2476,1,3,7,18,19
2477,1,3,3,50,11
2478,2,1,3,46,6
2479,1,3,2,42,15
2480,1,1,3,50,8
2481,2,2,2,56,17
2482,1,3,4,56,19
2483,2,3,2,3,20
2484,2,3,2,3,5
2485,2,1,3,46,16
2486,1,1,5,31,1
2487,1,3,6,34,15
2488,2,2,6,55,9
2489,1,2,2,3,17
2490,2,3,3,3,16
2491,1,2,1,32,12
2492,2,2,3,40,19
2493,1,2,6,40,9
2494,1,2,5,18,4
2495,2,2,5,56,10
2496,1,2,3,39,18
2497,1,2,7,40,19
2498,1,3,4,40,6
2499,2,3,5,31,7
2500,2,1,7,50,9
2501,1,2,4,11,10
2502,1,3,7,32,11
2503,1,1,3,55,6
2504,1,2,6,3,8
2505,2,3,1,18,16
2506,1,3,7,40,18
2507,2,1,2,39,10
2508,2,2,1,42,7
2509,1,2,1,40,1
2510,1,1,1,40,20
2511,2,3,2,40,4
2512,1,3,4,31,2
2513,1,1,1,34,14
2514,1,2,5,55,18
2515,2,1,3,39,4
2516,2,1,3,32,13
2517,2,3,4,55,1
2518,2,2,5,39,7
2519,2,1,3,32,7
2520,1,2,2,34,15
2521,2,3,5,3,9
2522,2,2,7,32,2
2523,2,2,3,33,9
2524,2,2,4,50,8
2525,2,1,3,39,5
2526,2,3,3,11,12
2527,2,1,4,46,14
2528,2,2,7,40,13
2529,1,3,3,39,1
2530,1,1,4,33,12
2531,2,2,2,15,15
2532,1,3,7,40,14
2533,1,1,1,55,6
2534,1,2,4,39,2
2535,2,1,2,46,15
2536,1,2,1,33,2
2537,1,3,4,18,18
2538,2,1,4,39,15
2539,1,3,5,33,7
2540,2,1,6,34,7
2541,2,1,6,34,5
2542,2,1,4,40,15
2543,1,3,3,39,10
2544,1,3,5,42,10
2545,1,3,2,32,7
2546,1,3,1,3,15
2547,2,2,5,31,4
2548,2,1,5,40,13
2549,1,3,2,18,17
2550,1,1,5,42,16
2551,2,1,2,40,14
2552,1,3,2,15,5
2553,1,2,3,32,20
2554,2,2,3,31,7
2555,2,3,6,33,6
2556,1,2,3,3,10
2557,2,1,4,18,16
2558,1,3,1,33,5
2559,2,2,2,55,17
2560,1,2,5,33,3
2561,2,1,5,18,17
2562,2,1,1,11,12
2563,1,2,7,32,20
2564,1,2,1,18,7
2565,1,3,6,55,1
2566,2,3,3,18,4
2567,2,3,5,46,1
2568,1,1,3,42,8
2569,1,2,7,11,16
2570,1,3,1,39,14
2571,1,3,6,33,13
2572,2,1,2,46,2
2573,1,3,5,50,13
2574,2,1,1,55,10
2575,2,3,5,18,20
2576,1,3,5,40,10
2577,2,3,5,32,20
2578,2,3,3,39,4
2579,1,3,5,3,8
2580,1,2,2,33,6
2581,2,1,4,32,10
2582,1,1,7,34,12
2583,2,2,6,11,10
2584,1,2,1,39,13
2585,1,3,3,3,8
2586,2,3,1,34,20
2587,1,1,5,55,3
2588,1,1,4,11,6
2589,2,1,2,40,1
2590,2,1,1,42,17
2591,2,3,2,42,10
2592,2,3,3,31,7
2593,2,1,6,56,6
2594,1,1,3,50,6
2595,2,2,5,11,20
2596,2,1,5,39,6
2597,1,1,5,50,14
2598,1,2,4,32,3
2599,1,3,6,34,3
2600,2,2,6,32,7
2601,1,1,3,56,6
2602,2,3,3,3,20
2603,2,1,1,40,17
2604,2,1,1,15,15
2605,2,1,1,11,3
2606,2,1,3,42,5
2607,1,2,5,3,3
2608,2,3,3,39,14
2609,1,1,3,18,2
2610,1,3,3,42,3
2611,1,3,3,11,1
2612,2,1,1,42,1
2613,2,1,7,15,5
2614,1,2,7,40,12
2615,2,2,4,50,14
2616,1,3,5,46,20
2617,2,3,7,18,3
2618,2,3,1,50,17
2619,1,3,6,46,19
2620,1,1,7,50,3
2621,1,2,2,11,11
2622,1,2,7,55,7
2623,2,1,2,32,11
2624,1,3,5,55,2
2625,1,1,3,32,20
2626,2,2,3,15,20
2627,1,1,4,18,5
2628,1,3,4,34,5
2629,1,3,1,39,15
2630,2,3,4,42,16
2631,2,3,5,34,14
2632,1,1,4,34,20
2633,1,2,6,40,7
2634,2,1,2,11,1
2635,2,2,4,11,4
2636,2,2,1,55,20
2637,2,3,1,11,11
2638,2,3,7,18,9
2639,2,1,7,31,15
2640,2,3,1,34,19
2641,1,2,7,34,8
2642,2,1,5,33,19
2643,1,1,1,18,12
2644,2,2,7,39,14
2645,2,3,5,46,2
2646,2,3,4,50,14
2647,2,1,5,56,9
2648,2,1,4,32,10
2649,1,3,2,50,9
2650,1,2,1,55,3
2651,1,2,4,32,11
2652,1,3,7,55,15
2653,1,1,5,55,10
2654,2,1,5,3,16
2655,1,2,5,42,19
2656,2,3,7,55,3
2657,2,1,6,11,20
2658,2,3,1,46,17
2659,1,1,7,50,6
2660,2,2,5,3,4
2661,2,3,3,33,14
2662,1,1,5,15,15
2663,2,1,4,32,15
2664,1,1,6,31,9
2665,2,3,6,3,10
2666,1,1,7,32,13
2667,2,1,4,3,13
2668,2,1,7,11,17
2669,2,1,2,40,7
2670,1,3,2,15,12
2671,1,1,6,50,1
2672,1,3,6,31,7
2673,2,2,3,3,12
2674,1,1,6,31,17
2675,2,1,1,33,2
2676,2,2,4,33,14
2677,1,3,6,32,12
2678,2,1,3,50,10
2679,1,2,5,46,11
2680,1,2,6,33,20
2681,2,3,2,42,8
2682,2,2,6,11,1
2683,2,2,2,3,3
2684,2,2,2,3,18
2685,2,1,6,11,5
2686,1,3,3,55,20
2687,1,2,1,32,2
2688,1,2,3,3,6
2689,2,2,1,33,3
2690,2,1,5,39,13
2691,2,2,3,32,2
2692,2,1,3,56,14
2693,1,1,3,11,3
2694,2,2,4,18,15
2695,1,2,1,55,15
2696,2,3,3,15,18
2697,2,1,1,40,8
2698,1,3,3,56,16
2699,2,3,1,46,2
2700,1,2,3,39,6
2701,2,2,7,11,19
2702,2,1,3,55,12
2703,2,1,1,39,7
2704,1,3,1,33,8
2705,2,3,6,46,19
2706,2,3,4,42,7
2707,2,1,4,33,17
2708,1,3,7,3,13
2709,2,2,1,11,7
2710,1,2,4,55,1
2711,2,2,6,40,19
2712,2,3,3,11,11
2713,1,1,4,34,14
2714,1,2,5,39,16
2715,1,1,7,15,16
2716,2,3,2,34,3
2717,2,2,7,33,1
2718,2,3,5,11,13
2719,1,3,2,3,9
2720,1,1,3,56,16
2721,1,1,7,34,9
2722,2,2,3,40,17
2723,1,2,6,31,12
2724,1,1,1,3,19
2725,2,1,1,11,20
2726,2,1,7,33,15
2727,2,1,1,42,2
2728,1,3,2,33,16
2729,2,2,1,40,13
2730,1,2,7,40,19
2731,1,1,3,11,10
2732,1,1,4,11,7
2733,1,3,5,42,20
2734,2,1,3,46,14
2735,1,3,1,39,19
2736,1,2,2,40,7
2737,2,2,4,39,11
2738,2,3,7,40,15
2739,2,1,2,11,15
2740,2,2,1,42,15
2741,2,1,3,3,16
2742,1,2,2,42,17
2743,1,1,6,32,16
2744,2,2,2,3,19
2745,1,2,3,15,15
2746,2,3,7,33,5
2747,2,2,1,39,8
2748,1,2,3,55,1
2749,1,3,5,3,13
2750,1,2,4,55,10
2751,2,2,4,50,10
2752,2,3,2,55,13
2753,1,1,3,3,7
2754,2,3,6,31,6
2755,2,1,1,34,11
2756,2,1,3,15,11
2757,2,3,7,34,13
2758,1,2,6,15,11
2759,2,2,2,56,10
2760,2,1,5,34,14
2761,1,1,6,50,8
2762,2,3,5,31,18
2763,1,2,4,50,7
2764,2,2,3,40,19
2765,1,2,7,40,7
2766,1,1,2,39,6
2767,2,1,7,39,2
2768,1,1,7,56,7
2769,2,2,6,42,12
2770,1,3,6,46,10
2771,2,2,7,55,10
2772,2,1,7,55,12
2773,2,3,3,11,14
2774,1,1,5,3,15
2775,1,3,3,42,6
2776,2,3,6,33,16
2777,2,1,5,50,5
2778,1,1,2,42,19
2779,2,2,2,40,17
2780,2,3,6,18,5
2781,2,1,2,11,12
2782,2,2,2,34,13
2783,1,2,3,31,8
2784,1,1,5,3,19
2785,1,1,1,15,7
2786,1,3,1,42,12
2787,2,1,1,42,3
2788,1,2,7,18,9
2789,1,1,7,40,8
2790,1,2,5,50,16
2791,2,2,3,42,16
2792,2,3,2,34,7
2793,1,2,5,55,8
2794,2,2,4,50,19
2795,1,2,3,3,4
2796,2,3,2,46,20
2797,1,1,2,3,12
2798,2,2,2,18,13
2799,2,3,2,34,20
2800,1,2,1,31,2
2801,1,2,5,40,15
2802,1,2,1,31,13
2803,1,3,5,18,16
2804,1,1,1,34,7
2805,1,1,1,50,14
2806,1,3,2,33,14
2807,2,3,1,32,16
2808,2,1,3,39,10
2809,2,3,1,33,3
2810,1,2,3,3,11
2811,1,2,2,11,3
2812,2,1,4,31,6
2813,1,2,2,39,11
2814,2,2,4,34,7
2815,1,1,4,46,3
2816,2,1,5,31,10
2817,1,2,5,46,18
2818,1,1,7,31,9
2819,1,3,4,18,14
2820,1,3,7,40,18
2821,2,3,4,31,1
2822,1,3,2,33,15
2823,2,1,4,40,6
2824,2,1,4,11,8
2825,1,3,7,39,11
2826,1,2,3,11,7
2827,1,1,1,32,2
2828,1,1,1,15,10
2829,1,1,3,31,13
2830,1,3,7,50,19
2831,2,3,5,42,6
2832,2,3,3,39,12
2833,2,3,1,42,4
2834,2,3,4,18,14
2835,2,3,2,15,10
2836,2,3,4,46,3
2837,2,3,7,40,10
2838,1,1,4,56,7
2839,2,1,3,33,8
2840,1,2,7,50,6
2841,2,1,5,32,4
2842,1,3,5,50,3
2843,2,2,4,33,14
2844,1,2,3,56,15
2845,1,2,3,3,10
2846,2,2,4,39,11
2847,1,2,4,32,13
2848,1,2,1,34,18
2849,1,1,3,3,5
2850,2,3,6,34,15
2851,2,1,5,34,7
2852,1,2,6,32,13
2853,2,1,5,11,10
2854,1,2,4,18,13
2855,2,1,5,11,11
2856,1,2,6,42,13
2857,2,2,6,34,19
2858,1,1,5,42,18
2859,1,3,5,55,7
2860,2,2,4,33,10
2861,1,3,4,40,5
2862,2,2,2,3,15
2863,1,2,2,55,18
2864,1,3,7,55,10
2865,2,3,4,3,1
2866,1,3,2,34,11
2867,1,3,5,32,16
2868,2,2,4,39,6
2869,1,3,7,31,9
2870,1,2,2,34,8
2871,1,2,7,34,2
2872,1,1,3,18,13
2873,2,2,2,40,20
2874,1,1,4,15,11
2875,2,2,5,40,19
2876,2,1,2,33,10
2877,2,3,5,33,3
2878,2,1,2,11,6
2879,2,1,6,56,13
2880,1,2,7,42,3
2881,1,1,5,15,1
2882,1,1,3,56,1
2883,2,2,4,42,17
2884,1,2,7,40,10
2885,2,2,4,11,11
2886,1,2,3,15,2
2887,2,1,6,11,3
2888,2,1,6,32,3
2889,1,1,5,42,8
2890,2,1,4,40,6
2891,2,2,7,40,18
2892,2,2,6,39,9
2893,1,1,7,46,20
2894,1,1,1,42,14
2895,1,3,7,3,18
2896,1,1,3,55,14
2897,2,2,2,3,1
2898,2,3,5,39,5
2899,1,1,2,11,10
2900,2,3,2,34,14
2901,1,2,2,46,7
2902,2,3,4,31,16
2903,1,3,7,11,13
2904,1,1,7,40,7
2905,1,1,1,15,6
2906,2,1,1,55,11
2907,2,2,4,55,4
2908,1,2,1,56,11
2909,2,2,5,32,6
2910,1,2,6,34,17
2911,1,2,3,33,17
2912,1,1,3,3,3
2913,1,1,1,46,19
2914,1,2,5,11,14
2915,1,1,2,34,18
2916,1,2,6,33,2
2917,2,1,1,40,4
2918,1,3,1,55,11
2919,1,2,6,34,12
2920,1,3,1,15,16
2921,1,1,7,31,17
2922,1,2,5,56,9
2923,1,1,6,31,12
2924,1,2,7,18,2
2925,2,3,2,34,19
2926,1,2,4,18,17
2927,2,2,2,46,6
2928,2,3,2,31,15
2929,1,2,4,3,3
2930,1,1,5,55,2
2931,1,2,6,56,17
2932,2,3,1,33,9
2933,2,2,4,18,10
2934,2,1,4,50,19
2935,1,1,4,55,1
2936,1,1,1,3,15
2937,2,1,1,56,5
2938,2,2,2,15,7
2939,2,2,6,39,13
2940,2,1,6,32,16
2941,2,2,2,42,11
2942,1,3,7,40,18
2943,1,1,4,33,15
2944,1,3,7,46,3
2945,2,1,4,32,3
2946,1,2,7,42,19
2947,1,1,1,50,2
2948,1,1,4,40,12
2949,2,3,5,56,8
2950,1,2,7,33,18
2951,1,3,2,15,17
2952,1,1,6,18,9
2953,1,3,3,31,11
2954,2,1,6,42,10
2955,1,3,6,15,7
2956,2,3,6,31,18
2957,2,3,7,50,14
2958,2,2,4,50,11
2959,1,3,5,18,4
2960,1,1,3,40,9
2961,1,1,1,33,16
2962,1,2,3,55,5
2963,1,1,6,3,12
2964,2,1,5,50,15
2965,1,1,4,3,11
2966,2,1,1,33,7
2967,2,2,2,15,9
2968,2,3,2,11,11
2969,1,2,6,33,16
2970,2,1,2,40,1
2971,1,3,3,40,12
2972,1,3,3,15,15
2973,1,3,4,56,13
2974,1,2,3,15,9
2975,2,2,7,32,5
2976,2,2,5,31,6
2977,1,3,1,34,19
2978,1,2,3,50,17
2979,2,3,1,55,13
2980,1,2,3,18,15
2981,1,1,3,56,8
2982,2,2,7,56,15
2983,2,2,6,3,2
2984,2,3,3,18,13
2985,2,3,5,32,20
2986,1,1,7,34,7
2987,1,1,3,33,5
2988,1,1,2,56,17
2989,2,2,5,34,17
2990,2,3,2,15,7
2991,1,3,6,11,18
2992,1,3,6,39,15
2993,2,1,3,46,2
2994,1,3,1,39,15
2995,1,1,3,11,20
2996,1,1,1,32,7
2997,2,2,6,42,20
2998,2,3,6,39,17
2999,1,1,2,18,8
3000,1,3,4,11,13
3001,2,2,6,46,2
3002,2,1,6,40,7
3003,2,2,1,46,16
3004,1,1,6,39,4
3005,2,1,5,56,3
3006,1,3,2,3,5
3007,1,1,5,18,17
3008,2,1,5,3,13
3009,2,3,6,33,6
3010,2,3,1,11,4
3011,2,2,2,46,3
3012,2,2,5,3,13
3013,1,3,6,50,15
3014,1,3,3,15,9
3015,2,3,6,34,2
3016,1,1,6,46,2
3017,1,2,1,39,6
3018,1,2,6,42,8
3019,2,2,4,34,14
3020,2,1,1,15,11
3021,2,3,2,39,3
3022,2,1,5,50,12
3023,2,2,7,34,2
3024,2,3,6,42,13
3025,2,3,1,3,20
3026,1,1,3,56,11
3027,1,2,3,42,9
3028,1,2,6,40,15
3029,1,3,1,46,8
3030,1,3,3,55,9
3031,2,1,2,39,9
3032,1,1,3,18,9
3033,2,2,5,32,19
3034,2,3,4,42,4
3035,1,1,7,32,16
3036,1,3,1,33,12
3037,2,1,2,39,5
3038,2,2,4,55,1
3039,1,1,1,32,6
3040,1,2,5,50,20
3041,2,1,3,31,4
3042,2,1,7,32,5
3043,2,2,2,56,6
3044,1,1,5,3,19
3045,2,3,6,18,1
3046,2,1,2,39,16
3047,2,3,6,40,6
3048,1,2,6,31,1
3049,2,2,6,11,20
3050,1,1,4,34,7
3051,2,3,3,18,3
3052,1,2,6,50,15
3053,2,2,7,3,7
3054,1,1,3,55,16
3055,2,3,6,56,18
3056,2,3,7,56,12
3057,1,3,6,55,3
3058,1,1,5,34,19
3059,1,2,3,11,12
3060,2,3,5,39,15
3061,1,3,4,3,9
3062,2,2,1,34,6
3063,2,1,1,11,18
3064,1,3,5,18,6
3065,1,1,6,3,15
3066,2,2,7,56,5
3067,1,3,5,32,2
3068,2,1,5,33,16
3069,1,1,7,15,14
3070,1,1,4,31,14
3071,1,1,4,40,2
3072,1,3,2,50,6
3073,2,2,4,33,6
3074,2,3,7,40,17
3075,1,2,5,42,1
3076,1,2,7,3,19
3077,2,3,2,15,11
3078,1,2,7,40,7
3079,1,1,2,11,8
3080,1,1,5,55,17
3081,1,3,7,33,10
3082,2,3,1,33,11
3083,1,2,7,40,10
3084,1,2,3,32,15
3085,2,2,3,46,6
3086,1,1,1,3,9
3087,2,2,1,55,4
3088,2,1,1,15,4
3089,1,1,1,3,8
3090,1,2,3,56,15
3091,1,2,3,46,16
3092,1,2,2,3,5
3093,1,3,2,40,1
3094,1,3,2,15,18
3095,2,3,7,39,14
3096,1,1,1,46,12
3097,2,2,1,33,18
3098,1,2,3,40,6
3099,1,3,4,39,10
3100,2,3,2,11,2
3101,1,2,5,31,7
3102,2,3,1,11,17
3103,2,1,1,55,6
3104,1,1,2,46,3
3105,2,2,5,32,4
3106,1,2,5,3,15
3107,2,3,5,18,15
3108,2,3,2,40,10
3109,2,3,3,50,8
3110,1,1,4,15,5
3111,1,3,4,39,1
3112,2,1,2,42,3
3113,2,3,6,56,9
3114,1,1,7,15,1
3115,2,2,3,11,2
3116,1,2,1,56,18
3117,1,3,3,11,11
3118,2,2,6,55,6
3119,1,1,6,31,5
3120,2,2,6,56,12
3121,2,3,7,39,15
3122,2,1,4,39,9
3123,2,3,4,11,15
3124,2,2,5,46,18
3125,2,3,2,50,18
3126,1,1,7,40,19
3127,1,3,2,18,11
3128,2,2,1,40,3
3129,1,1,6,56,13
3130,1,2,1,50,1
3131,1,2,1,34,10
3132,1,3,3,42,11
3133,1,1,1,55,1
3134,1,3,4,46,14
3135,1,2,1,33,13
3136,2,2,7,55,3
3137,1,2,4,15,10
3138,1,1,7,31,9
3139,1,1,2,46,18
3140,1,1,7,39,11
3141,1,3,3,15,20
3142,1,1,4,46,19
3143,1,3,6,34,3
3144,1,2,7,56,11
3145,1,3,3,50,13
3146,1,3,6,46,19
3147,2,2,3,11,1
3148,1,1,2,15,10
3149,1,2,2,39,2
3150,1,3,6,55,16
3151,1,3,5,56,10
3152,2,3,7,15,13
3153,1,1,1,11,12
3154,2,1,4,42,10
3155,2,3,2,40,4
3156,2,1,2,42,18
3157,1,3,1,46,2
3158,2,3,5,31,9
3159,1,1,7,55,3
3160,2,1,1,55,16
3161,2,3,7,39,14
3162,2,1,2,31,5
3163,1,2,6,46,7
3164,2,3,4,56,9
3165,1,2,2,31,20
3166,1,3,1,18,16
3167,2,1,3,42,20
3168,2,3,6,56,12
3169,1,3,5,32,15
3170,1,1,3,39,18
3171,1,1,6,11,13
3172,2,3,4,46,13
3173,2,3,1,56,15
3174,1,1,5,50,4
3175,1,2,3,32,4
3176,1,2,4,3,16
3177,1,3,6,32,10
3178,1,1,4,42,2
3179,1,2,1,39,17
3180,2,3,3,39,4
3181,2,2,7,42,14
3182,1,2,6,55,2
3183,1,2,5,34,17
3184,1,1,3,42,7
3185,1,1,2,50,1
3186,2,2,4,11,7
3187,2,2,4,18,5
3188,1,3,5,32,20
3189,1,3,7,18,3
3190,1,2,2,11,15
3191,2,2,5,33,14
3192,2,2,1,18,8
3193,1,1,1,15,8
3194,1,3,4,46,2
3195,1,2,4,50,15
3196,2,1,2,33,17
3197,1,3,6,50,2
3198,2,3,6,39,19
3199,1,3,1,3,9
3200,2,2,3,3,11
3201,2,1,6,31,5
3202,1,2,2,18,1
3203,1,2,6,46,4
3204,2,3,6,55,9
3205,2,2,4,39,14
3206,1,2,2,33,1
3207,2,2,6,11,17
3208,2,1,2,15,6
3209,1,3,3,39,19
3210,1,1,2,34,15
3211,1,3,4,11,12
3212,1,3,7,32,10
3213,2,2,1,34,2
3214,1,1,2,11,4
3215,2,1,5,31,20
3216,2,1,4,50,10
3217,2,2,1,31,11
3218,2,2,6,56,9
3219,2,2,3,3,20
3220,2,3,4,3,13
3221,1,2,4,56,12
3222,2,1,5,15,14
3223,2,3,3,11,18
3224,2,2,3,55,9
3225,1,3,3,34,2
3226,1,1,3,31,12
3227,2,2,1,15,5
3228,1,2,2,40,10
3229,2,2,6,18,6
3230,1,2,7,33,16
3231,2,2,1,39,8
3232,1,1,2,11,14
3233,2,1,1,55,15
3234,2,3,5,32,19
3235,1,1,7,40,19
3236,2,3,3,33,2
3237,1,1,5,50,2
3238,1,1,7,18,11
3239,2,3,3,42,3
3240,1,2,4,40,4
3241,1,3,4,11,14
3242,2,1,3,33,17
3243,2,3,6,50,9
3244,2,2,6,46,10
3245,2,1,4,40,20
3246,1,2,5,40,19
3247,1,1,3,34,15
3248,1,2,2,39,15
3249,2,3,1,50,7
3250,2,3,6,46,4
3251,1,1,4,34,15
3252,2,2,1,31,16
3253,2,3,5,11,13
3254,2,3,1,34,15
3255,2,2,1,55,13
3256,1,1,5,56,5
3257,2,1,1,15,6
3258,1,2,1,3,8
3259,1,2,3,55,1
3260,1,1,5,42,1
3261,1,3,3,46,3
3262,2,1,2,15,14
3263,1,1,2,55,5
3264,2,3,5,3,8
3265,1,1,3,33,19
3266,2,2,4,31,9
3267,2,3,3,18,18
3268,1,2,3,3,10
3269,2,3,3,18,8
3270,1,1,6,3,13
3271,2,2,5,40,9
3272,1,3,3,11,16
3273,1,1,2,15,8
3274,1,2,4,55,13
3275,2,3,5,18,1
3276,1,2,2,3,2
3277,1,3,2,40,18
3278,2,2,1,31,7
3279,1,1,6,31,17
3280,1,1,3,3,16
3281,1,2,4,55,6
3282,2,1,6,32,14
3283,1,2,4,18,2
3284,1,3,3,31,17
3285,1,1,7,34,2
3286,1,2,4,56,19
3287,1,2,7,42,8
3288,1,1,4,31,17
3289,1,1,6,46,4
3290,2,2,2,33,9
3291,1,1,2,34,7
3292,2,2,7,42,13
3293,1,3,4,50,19
3294,2,3,7,15,5
3295,2,1,5,40,10
3296,2,2,6,31,16
3297,1,2,6,50,4
3298,1,3,7,46,19
3299,2,3,5,32,5
3300,2,2,1,46,3
3301,1,1,7,56,17
