respid,gender,edu,age,county,occupation
2227,2,3,7,56,7
2228,1,2,3,56,17
2229,2,3,6,15,19
2230,1,1,5,40,14
2231,1,3,2,15,9
2232,1,2,2,11,7
2233,1,2,1,34,14
2234,2,2,3,15,3
2235,2,2,7,33,11
2236,1,1,4,31,12
2237,1,3,4,34,18
2238,1,3,7,31,20
2239,2,2,4,39,18
2240,1,3,6,31,7
2241,2,2,6,11,7
2242,2,1,2,55,5
2243,1,2,7,33,10
2244,1,3,5,31,2
2245,1,2,4,46,14
2246,1,2,6,11,1
2247,2,3,4,50,3
2248,2,2,1,32,17
2249,2,1,5,15,1
2250,1,3,3,15,3
2251,2,2,2,50,18
2252,1,1,2,40,16
2253,2,2,4,50,8
2254,1,2,2,11,5
2255,1,1,3,11,16
2256,1,1,7,3,13
2257,2,1,2,18,5
2258,1,2,7,3,6
2259,1,1,1,3,6
2260,2,2,3,33,7
2261,1,2,7,11,16
2262,1,3,6,46,4
2263,1,3,4,15,12
2264,1,1,7,46,12
2265,1,2,3,3,19
2266,1,1,2,18,16
2267,1,2,7,11,10
2268,1,2,6,33,9
2269,1,3,5,34,2
2270,2,2,1,18,12
2271,2,1,7,56,1
2272,1,2,3,33,2
2273,1,2,3,40,8
2274,1,1,6,46,9
2275,1,2,3,40,5
2276,1,1,4,50,2
2277,2,1,6,31,10
2278,2,3,6,40,13
2279,1,2,6,15,15
2280,2,2,6,31,14
2281,1,2,3,31,19
2282,1,3,2,11,4
2283,2,3,2,11,16
2284,1,3,5,39,20
2285,2,2,7,31,12
2286,2,1,6,3,1
2287,2,3,7,55,3
2288,1,3,4,33,13
2289,1,1,2,15,12
2290,2,2,1,15,6
2291,2,3,2,50,8
2292,1,2,7,40,20
2293,2,3,5,31,5
2294,2,3,3,56,15
2295,2,1,6,56,11
2296,1,3,6,11,13
2297,2,3,5,11,10
2298,2,1,2,56,19
2299,2,2,5,15,8
2300,1,2,2,3,20
2301,2,3,2,50,18
2302,1,1,4,11,1
2303,2,2,1,55,6
2304,2,2,1,33,12
2305,2,2,3,18,13
2306,1,2,6,39,16
2307,2,2,7,31,16
2308,2,1,5,50,9
2309,1,2,5,40,16
2310,1,3,6,15,16
2311,2,2,5,42,8
2312,1,1,6,50,13
2313,1,1,4,11,19
2314,1,2,4,32,17
2315,1,3,3,42,2
2316,1,1,2,39,14
2317,1,2,5,15,3
2318,2,3,4,18,12
2319,2,3,4,40,7
2320,2,3,7,34,9
2321,1,2,2,39,13
2322,2,1,7,55,7
2323,1,3,7,39,16
2324,2,1,6,39,12
2325,2,1,6,46,10
2326,2,3,4,15,9
2327,1,1,5,18,1
2328,1,2,2,55,10
2329,1,2,4,39,13
2330,2,1,7,3,15
2331,1,3,5,3,8
2332,2,3,7,18,16
2333,2,1,3,42,1
2334,1,3,1,33,2
2335,2,2,1,55,20
2336,2,3,5,32,2
2337,1,3,2,39,13
2338,1,2,6,3,20
2339,1,1,6,32,5
2340,2,3,7,40,16
2341,1,2,1,40,17
2342,2,2,3,33,15
2343,2,3,2,56,12
2344,1,3,4,40,18
2345,2,1,5,32,3
2346,1,3,4,33,8
2347,2,1,2,32,16
2348,2,3,3,3,8
2349,2,1,5,18,15
2350,2,3,2,33,15
2351,2,3,2,56,1
2352,2,2,3,56,9
2353,2,3,6,56,12
2354,2,2,5,33,8
2355,2,3,1,33,6
2356,2,2,3,56,16
2357,2,1,2,33,11
2358,1,2,7,33,20
2359,1,2,3,50,12
2360,1,3,4,11,5
2361,1,2,3,32,2
2362,1,3,5,32,8
2363,1,3,7,39,12
2364,1,2,4,3,4
2365,1,3,5,3,10
2366,2,1,7,34,20
2367,2,2,2,50,11
2368,1,2,3,55,5
2369,2,3,7,39,18
2370,1,3,6,39,14
2371,2,1,4,55,3
2372,1,3,2,32,2
2373,2,2,2,39,13
2374,1,2,2,42,16
2375,1,2,4,40,19
2376,1,1,5,3,1
2377,1,3,3,46,12
2378,1,1,3,55,4
2379,2,3,3,33,16
2380,2,1,7,33,15
2381,1,3,7,31,13
2382,1,1,1,50,10
2383,2,3,2,46,1
2384,1,2,4,39,19
2385,1,1,1,40,3
2386,1,2,6,32,20
2387,1,2,4,18,2
2388,2,2,5,42,3
2389,1,1,5,33,18
2390,2,3,5,11,5
2391,1,1,2,40,14
2392,1,3,6,32,14
2393,2,1,6,46,17
2394,2,2,4,46,17
2395,2,1,6,33,12
2396,1,3,5,18,11
2397,2,3,7,40,10
2398,1,1,1,32,12
2399,2,1,1,56,5
2400,1,2,4,31,3
2401,1,2,2,32,13
2402,2,3,4,33,16
2403,2,3,6,46,13
2404,2,1,3,32,8
2405,1,2,5,46,6
2406,1,2,3,46,10
2407,1,2,1,15,7
2408,2,3,2,40,10
2409,2,2,5,56,18
2410,2,3,6,3,16
2411,2,2,2,55,3
2412,1,2,2,3,10
2413,2,2,5,3,20
2414,2,1,5,32,18
2415,1,2,6,3,19
2416,1,3,5,3,1
2417,2,3,4,39,6
2418,1,2,2,55,15
2419,1,2,3,56,1
2420,2,1,4,31,2
2421,1,2,7,56,7
2422,2,1,4,40,3
2423,1,2,5,32,16
2424,2,1,2,31,4
2425,1,1,4,3,9
2426,1,1,3,55,11
2427,1,3,5,40,9
2428,2,1,1,46,11
2429,1,3,2,34,12
2430,2,2,1,31,19
2431,1,2,3,42,4
2432,1,1,5,55,4
2433,1,2,5,18,11
2434,1,3,1,42,10
2435,2,3,4,15,19
2436,2,1,5,18,2
2437,2,3,2,3,9
2438,1,2,7,11,11
2439,2,1,3,42,14
2440,1,2,7,31,10
2441,1,2,7,56,18
2442,2,1,4,42,20
2443,1,1,4,56,7
2444,2,2,7,34,4
2445,2,2,1,31,11
2446,1,1,2,11,8
2447,2,3,4,18,12
2448,1,1,7,15,11
2449,2,2,2,39,13
2450,2,2,3,11,7
2451,2,3,5,11,7
2452,2,1,3,55,20
2453,1,2,2,32,7
2454,2,2,5,31,14
2455,2,1,3,18,20
2456,1,2,7,31,8
2457,2,2,7,32,9
2458,1,2,4,31,18
2459,2,3,1,56,20
2460,2,3,3,11,7
2461,2,2,5,11,17
2462,1,2,6,33,20
2463,2,1,7,42,19
2464,1,2,4,32,2
2465,2,2,6,56,10
2466,2,1,7,50,5
2467,1,1,1,40,6
2468,2,1,7,15,10
2469,2,1,7,56,12
2470,1,2,5,32,15
2471,2,1,7,32,15
2472,1,1,4,3,2
2473,1,1,5,55,18
2474,2,1,6,18,18
2475,1,1,3,32,2
2476,2,3,6,33,14
2477,2,2,3,55,17
2478,2,1,2,15,4
2479,1,3,4,18,4
2480,2,2,4,40,11
2481,2,3,3,39,1
2482,1,2,1,34,18
2483,2,3,2,32,9
2484,2,2,1,46,5
2485,2,3,5,31,6
2486,1,1,4,56,1
2487,2,2,1,31,20
2488,1,2,5,33,5
2489,2,3,6,33,16
2490,1,2,1,56,4
2491,1,2,3,31,16
2492,1,1,4,11,13
2493,1,1,7,32,10
2494,1,2,4,56,6
2495,2,2,2,34,8
2496,1,1,6,50,1
2497,1,1,3,40,4
2498,2,2,3,3,2
2499,1,1,6,18,1
2500,1,1,4,15,1
2501,2,2,4,33,6
2502,2,3,7,3,5
2503,2,2,3,11,12
2504,1,1,1,39,16
2505,1,3,7,15,4
2506,2,2,7,42,4
2507,1,2,7,55,1
2508,2,3,4,46,11
2509,1,3,4,33,5
2510,1,1,7,32,15
2511,2,1,1,50,6
2512,2,1,7,31,10
2513,2,3,6,34,14
2514,1,1,2,40,17
2515,2,2,5,31,13
2516,1,2,1,42,19
2517,1,3,7,46,5
2518,2,2,3,46,1
2519,2,1,2,3,9
2520,2,2,7,56,12
2521,1,1,5,31,8
2522,2,2,3,50,13
2523,2,2,1,50,10
2524,2,1,7,31,18
2525,2,3,7,46,14
2526,2,1,1,18,20
2527,1,3,2,33,17
2528,1,1,2,15,19
2529,1,3,2,42,4
2530,1,3,3,33,1
2531,2,3,2,11,15
2532,1,1,1,18,13
2533,2,1,5,56,18
2534,1,3,7,42,6
2535,1,2,4,39,4
2536,2,3,5,34,2
2537,1,1,3,18,9
2538,2,1,4,55,20
2539,2,1,5,32,2
2540,2,1,5,34,13
2541,1,2,6,32,18
2542,2,2,1,3,13
2543,2,3,3,39,12
2544,1,2,7,33,2
2545,2,3,1,31,5
2546,1,1,1,56,3
2547,1,3,1,3,4
2548,2,1,3,15,8
2549,1,1,1,11,20
2550,2,2,4,18,8
2551,2,2,7,15,17
2552,2,1,3,3,9
2553,2,2,5,46,13
2554,1,2,7,55,6
2555,1,1,4,15,15
2556,2,3,7,42,15
2557,2,1,3,15,7
2558,2,3,4,18,20
2559,2,3,5,11,1
2560,2,3,4,3,9
2561,1,1,3,11,14
2562,1,2,2,39,6
2563,1,2,6,32,20
2564,2,3,4,55,1
2565,1,2,6,33,10
2566,2,3,2,55,6
2567,1,1,3,39,8
2568,2,2,6,33,15
2569,1,2,2,34,17
2570,1,2,3,15,18
2571,1,3,3,50,17
2572,2,1,7,55,7
2573,1,2,2,15,13
2574,2,1,3,39,16
2575,1,2,3,40,11
2576,1,3,4,56,2
2577,1,1,7,34,12
2578,1,1,1,32,16
2579,1,2,5,39,4
2580,1,3,3,31,20
2581,1,3,7,56,3
2582,1,2,3,33,3
2583,2,3,5,33,10
2584,1,3,7,11,9
2585,2,3,6,3,11
2586,2,2,5,33,5
2587,1,1,2,55,12
2588,1,1,7,31,5
2589,1,3,1,33,3
2590,2,2,5,11,3
2591,1,1,7,31,12
2592,1,2,1,46,6
2593,2,3,5,11,2
2594,2,3,1,55,11
2595,2,2,6,33,15
2596,1,3,5,39,14
2597,2,2,3,50,4
2598,2,2,1,34,10
2599,1,3,3,50,13
2600,1,1,5,33,12
2601,2,1,3,34,18
2602,1,3,1,55,15
2603,1,3,2,55,20
2604,1,3,6,42,3
2605,1,3,3,46,11
2606,2,2,2,40,3
2607,1,3,6,50,14
2608,1,1,4,33,13
2609,1,2,4,34,18
2610,1,1,6,46,15
2611,1,2,6,55,6
2612,1,2,5,55,13
2613,1,3,6,11,15
2614,2,1,1,50,1
2615,2,1,1,33,18
2616,1,2,6,46,7
2617,2,1,1,40,3
2618,1,1,6,3,18
2619,1,1,2,39,13
2620,2,3,5,46,15
2621,1,3,4,18,9
2622,2,1,6,50,10
2623,2,1,6,3,18
2624,2,3,4,42,12
2625,1,1,6,40,20
2626,2,2,3,55,7
2627,1,2,5,32,9
2628,1,3,4,40,2
2629,2,3,6,11,1
2630,1,3,6,56,20
2631,2,2,7,31,3
2632,2,2,5,32,15
2633,1,2,4,55,20
2634,2,3,3,33,18
2635,2,2,6,34,18
2636,1,2,5,39,2
2637,2,2,1,46,15
2638,1,1,7,46,1
2639,2,1,5,34,8
2640,1,2,2,34,3
2641,1,1,6,56,16
2642,1,2,2,40,14
2643,1,3,4,32,6
2644,2,1,2,3,5
2645,2,3,2,46,3
2646,2,2,7,11,7
2647,2,2,1,50,9
2648,1,1,2,11,1
2649,1,1,6,56,4
2650,1,1,3,32,16
2651,1,1,7,55,5
2652,2,2,4,11,7
2653,1,3,1,33,3
2654,1,2,1,40,16
2655,2,2,7,32,3
2656,2,2,4,34,20
2657,2,1,2,39,7
2658,1,3,3,15,11
2659,1,2,5,3,19
2660,2,1,1,46,13
2661,2,3,7,55,1
2662,1,3,2,32,18
2663,1,3,3,31,20
2664,1,3,7,40,9
2665,1,3,6,39,10
2666,1,1,1,50,9
2667,2,3,2,32,3
2668,1,1,5,11,13
2669,1,1,4,34,16
2670,2,1,6,56,14
2671,2,1,7,15,6
2672,2,2,2,56,20
2673,1,3,4,50,3
2674,1,3,6,15,17
2675,2,3,1,34,15
2676,2,2,2,32,2
2677,1,3,2,46,8
2678,2,2,7,55,17
2679,1,3,2,42,15
2680,1,1,1,46,2
2681,2,2,2,3,7
2682,1,1,6,33,20
2683,2,1,2,50,18
2684,1,3,5,34,12
2685,1,3,5,15,9
2686,1,1,2,3,13
2687,2,2,1,18,7
2688,2,3,7,18,5
2689,1,3,3,18,1
2690,1,1,4,11,7
2691,2,2,4,11,11
2692,2,3,5,50,12
2693,1,2,5,15,5
2694,1,3,4,3,10
2695,1,1,5,39,18
2696,2,3,5,40,12
2697,1,1,7,3,4
2698,2,2,2,39,5
2699,2,3,3,50,15
2700,1,3,1,18,20
2701,1,2,6,33,18
2702,2,3,6,34,8
2703,2,3,4,31,11
2704,1,1,3,34,12
2705,1,1,5,42,5
2706,1,2,3,40,10
2707,1,1,7,40,4
2708,2,3,4,33,19
2709,1,2,6,18,16
2710,1,2,6,11,6
2711,2,3,7,34,7
2712,1,2,7,15,9
2713,2,3,5,40,8
2714,1,1,7,15,1
2715,1,2,1,11,5
2716,1,1,4,56,3
2717,2,3,7,50,18
2718,2,1,6,32,18
2719,2,3,3,33,7
2720,2,3,1,31,19
2721,1,3,6,39,5
2722,1,2,7,33,9
2723,2,2,7,56,15
2724,2,3,2,50,13
2725,1,3,4,3,2
2726,2,1,7,15,2
2727,1,1,3,39,15
2728,1,3,3,31,17
2729,2,3,4,56,13
2730,2,2,1,33,17
2731,1,1,5,11,9
2732,2,1,2,33,17
2733,1,1,7,32,9
2734,2,2,2,55,2
2735,2,3,6,56,19
2736,2,3,7,46,13
2737,2,2,5,56,11
2738,1,1,1,42,11
2739,2,3,3,40,17
2740,2,3,6,32,16
2741,2,1,7,31,15
2742,2,3,4,46,13
2743,1,3,5,3,12
2744,1,1,5,39,11
2745,1,1,1,11,13
2746,2,3,1,11,19
2747,1,2,3,40,4
2748,2,3,5,3,7
2749,2,1,4,39,14
2750,1,1,4,15,14
2751,2,3,5,42,10
2752,2,3,1,3,5
2753,1,2,5,3,13
2754,2,1,6,42,1
2755,1,1,6,32,15
2756,1,3,4,42,10
2757,1,3,2,46,9
2758,2,1,2,11,17
2759,2,2,6,31,13
2760,1,3,2,42,11
2761,1,2,1,50,4
2762,1,2,6,34,10
2763,1,1,6,34,19
2764,2,1,1,15,9
2765,2,3,2,15,1
2766,2,1,3,32,14
2767,1,1,2,18,10
2768,1,3,5,40,18
2769,2,1,1,32,15
2770,2,2,6,32,2
2771,2,2,2,15,11
2772,2,2,1,33,12
2773,2,2,1,3,5
2774,2,3,4,11,18
2775,2,3,7,39,7
2776,1,3,5,11,3
2777,2,3,6,34,20
2778,1,2,1,56,16
2779,2,3,3,3,17
2780,2,1,4,33,4
2781,2,3,1,31,7
2782,2,3,2,42,17
2783,1,3,3,11,3
2784,2,2,4,18,4
2785,1,2,2,56,19
2786,1,3,4,32,16
2787,1,1,5,31,11
2788,2,2,3,32,1
2789,1,3,2,33,8
2790,1,3,5,55,16
2791,2,2,3,42,13
2792,1,2,3,15,10
2793,2,2,2,56,6
2794,2,3,2,50,13
2795,2,1,5,42,15
2796,2,2,5,50,7
2797,2,3,4,50,3
2798,1,3,1,46,2
2799,1,3,3,11,10
2800,1,1,5,40,17
2801,1,2,2,33,15
2802,2,3,2,11,20
2803,2,1,1,42,2
2804,2,2,4,11,10
2805,1,3,5,11,19
2806,1,1,7,42,1
2807,1,1,5,33,13
2808,1,1,2,15,18
2809,2,3,2,50,7
2810,1,1,6,3,7
2811,1,1,4,15,11
2812,1,1,4,15,12
2813,2,1,3,32,10
2814,2,2,7,15,12
2815,1,1,5,50,10
2816,2,1,2,42,6
2817,2,1,5,40,7
2818,2,3,6,31,2
2819,2,3,6,32,1
2820,2,1,6,33,10
2821,2,3,6,42,18
2822,1,3,5,15,19
2823,2,2,4,42,6
2824,1,3,6,40,1
2825,1,3,6,15,12
2826,1,2,6,33,11
2827,2,3,3,56,11
2828,2,1,7,32,18
2829,2,2,1,32,12
2830,1,2,1,39,7
2831,2,1,6,3,16
2832,2,2,3,31,1
2833,2,3,6,18,3
2834,1,2,2,42,17
2835,1,1,2,50,16
2836,1,2,7,56,4
2837,2,3,4,34,12
2838,2,2,3,32,8
2839,1,1,6,40,7
2840,2,3,4,50,6
2841,2,3,2,33,10
2842,1,2,1,32,8
2843,2,1,2,32,17
2844,2,1,2,50,4
2845,1,1,4,34,10
2846,1,2,4,31,19
2847,2,2,1,11,7
2848,1,2,7,55,19
2849,2,1,3,39,10
2850,2,3,6,46,18
2851,1,1,4,42,20
2852,1,1,4,31,10
2853,2,3,1,31,10
2854,2,3,3,32,11
2855,2,2,2,40,5
2856,2,2,1,40,17
2857,1,1,5,40,5
2858,1,2,4,40,9
2859,2,2,4,46,14
2860,2,2,7,40,1
2861,1,2,6,31,18
2862,1,1,4,40,19
2863,1,1,5,34,3
2864,2,3,7,46,11
2865,2,2,1,33,2
2866,1,1,2,32,2
2867,1,3,6,40,18
2868,1,3,5,39,19
2869,2,3,5,32,4
2870,1,1,6,39,19
2871,1,1,6,32,7
2872,1,1,4,34,18
2873,1,2,4,11,3
2874,2,3,3,40,15
2875,2,3,5,31,19
2876,2,2,5,42,9
2877,2,3,6,46,14
2878,2,2,3,32,5
2879,2,3,7,39,7
2880,1,1,3,31,1
2881,2,2,3,50,6
2882,1,1,4,40,14
2883,2,2,6,32,9
2884,1,2,2,32,15
2885,2,3,5,31,2
2886,2,3,6,46,4
2887,2,3,4,34,1
2888,1,1,1,3,6
2889,2,1,7,42,15
2890,2,3,7,55,13
2891,1,2,2,34,5
2892,1,3,6,50,7
2893,2,3,3,11,19
2894,1,3,6,31,13
2895,1,1,2,42,19
2896,2,2,4,32,3
2897,1,1,5,39,15
2898,2,1,3,40,6
2899,1,3,5,32,5
2900,2,2,2,40,12
2901,1,2,7,3,6
2902,1,3,3,33,13
2903,2,3,6,56,19
2904,2,2,7,34,19
2905,1,1,6,32,8
2906,2,3,2,42,5
2907,1,2,1,33,10
2908,1,1,5,32,3
2909,2,3,3,39,7
2910,2,1,5,33,4
2911,1,3,7,31,11
2912,1,2,5,18,7
2913,1,2,7,39,18
2914,1,3,7,33,17
2915,1,1,7,50,3
2916,1,3,6,11,13
2917,2,2,6,31,17
2918,2,3,4,31,17
2919,1,1,3,32,4
2920,2,2,5,55,6
2921,2,1,3,33,11
2922,2,2,1,56,4
2923,1,3,2,55,7
2924,2,1,5,34,17
2925,2,1,7,34,1
2926,1,2,7,15,13
2927,1,3,5,50,9
2928,1,1,6,3,4
2929,1,3,5,56,7
2930,1,1,2,34,18
2931,2,2,3,39,17
2932,2,3,1,31,12
2933,2,1,4,31,9
2934,1,1,2,18,14
2935,1,2,5,46,5
2936,1,3,5,31,8
2937,1,2,4,40,11
2938,1,3,6,40,4
2939,1,1,4,39,15
2940,2,1,5,18,2
2941,1,2,6,55,18
2942,1,3,3,3,8
2943,2,2,1,31,18
2944,1,2,4,55,16
2945,2,1,2,18,10
2946,2,3,3,55,6
2947,1,2,6,46,17
2948,2,1,3,55,1
2949,2,3,6,46,19
2950,1,3,7,33,20
2951,1,1,5,42,6
2952,2,3,7,50,8
2953,2,2,4,50,11
2954,2,3,5,55,9
2955,1,2,4,3,10
2956,2,1,3,40,7
2957,2,1,3,31,1
2958,2,1,7,40,15
2959,2,2,4,56,6
2960,1,3,6,3,17
2961,1,2,3,55,8
2962,2,1,1,15,1
2963,2,3,1,3,14
2964,2,3,2,50,12
2965,2,3,5,15,20
2966,2,1,1,46,15
2967,1,1,7,11,5
2968,1,2,2,42,14
2969,2,1,4,40,17
2970,2,2,3,39,10
2971,2,3,2,42,2
2972,2,2,7,3,12
2973,1,1,1,11,16
2974,1,3,4,40,3
2975,2,3,7,32,7
2976,1,2,7,40,18
2977,2,1,2,3,1
2978,1,3,4,40,20
2979,2,2,3,46,11
2980,2,1,5,46,10
2981,1,3,2,18,12
2982,1,1,2,33,9
2983,1,1,5,31,14
2984,2,1,1,18,10
2985,2,3,1,39,18
2986,1,1,5,15,3
2987,1,1,5,11,19
2988,2,2,1,11,4
2989,2,1,1,15,4
2990,1,1,1,31,11
2991,1,2,2,3,4
2992,2,1,6,56,10
2993,2,1,2,33,5
2994,2,1,3,50,1
2995,2,2,7,34,10
2996,2,1,7,32,7
2997,1,1,4,34,18
2998,1,2,3,11,2
2999,1,1,2,50,20
3000,1,1,3,42,14
3001,1,2,7,32,18
3002,1,2,5,39,15
3003,1,2,5,32,10
3004,2,1,7,46,5
3005,1,3,4,55,5
3006,1,2,5,56,17
3007,1,3,3,56,13
3008,1,2,5,40,7
3009,1,3,5,18,17
3010,2,1,3,18,3
3011,1,2,3,34,17
3012,2,3,5,18,1
3013,2,3,5,39,13
3014,2,1,6,42,7
3015,2,1,7,40,7
3016,2,2,4,39,2
3017,2,1,6,31,5
3018,1,2,5,56,12
3019,2,2,6,46,14
3020,2,2,4,42,3
3021,1,1,4,50,15
3022,1,3,3,55,1
3023,1,3,4,39,9
3024,2,2,3,50,1
3025,1,2,1,56,1
3026,2,2,7,15,12
3027,2,1,6,15,19
3028,1,3,5,42,12
3029,2,1,3,56,7
3030,2,2,7,39,13
3031,2,1,3,46,18
3032,1,1,5,18,10
3033,2,2,3,34,16
3034,1,2,7,55,15
3035,1,1,1,39,12
3036,1,1,5,46,3
3037,1,2,1,46,14
3038,1,1,6,18,14
3039,2,2,6,18,15
3040,2,3,5,11,9
3041,2,1,6,56,8
3042,2,2,1,15,9
3043,1,3,6,3,18
3044,2,1,5,56,13
3045,1,3,3,3,18
3046,1,2,4,42,8
3047,2,2,3,11,3
3048,1,2,3,33,2
3049,1,2,5,11,8
3050,2,2,2,15,4
3051,2,1,5,42,19
3052,1,3,5,34,4
3053,1,3,4,11,13
3054,2,3,3,39,3
3055,2,1,3,46,2
3056,1,1,7,56,1
3057,2,1,4,18,15
3058,1,3,3,34,20
3059,1,3,1,18,9
3060,1,2,4,32,3
3061,1,3,1,33,10
3062,2,3,6,56,20
3063,2,1,2,56,13
3064,2,2,7,50,15
3065,1,3,5,32,6
3066,2,3,6,56,18
3067,1,1,2,56,6
3068,1,2,6,40,11
3069,1,1,3,40,13
3070,1,2,6,39,10
3071,1,2,7,56,19
3072,1,2,2,56,8
3073,1,2,7,11,2
3074,1,3,3,33,14
3075,2,3,2,46,16
3076,2,2,1,50,5
3077,2,1,7,32,16
3078,2,2,2,56,2
3079,2,2,6,50,4
3080,2,1,4,42,18
3081,1,3,4,55,10
3082,1,1,6,3,5
3083,1,2,6,18,6
3084,1,2,1,3,8
3085,2,3,1,46,8
3086,1,3,1,32,13
3087,1,2,4,3,20
3088,2,3,6,18,20
3089,1,3,2,15,8
3090,2,2,6,46,13
3091,1,3,3,18,18
3092,2,3,4,46,16
3093,2,3,2,31,18
3094,1,3,3,46,13
3095,2,3,7,56,19
3096,1,3,4,3,11
3097,1,2,4,55,13
3098,1,1,3,33,7
3099,2,2,4,46,17
3100,2,3,1,18,9
3101,1,1,6,55,12
3102,1,3,1,15,13
3103,1,1,5,34,11
3104,2,3,4,56,19
3105,2,1,5,55,2
3106,1,3,6,33,17
3107,1,1,7,34,16
3108,2,1,2,11,7
3109,1,1,3,33,8
3110,1,1,1,39,10
3111,1,2,3,56,8
3112,1,2,6,18,7
3113,2,2,6,40,5
3114,2,3,4,40,17
3115,2,2,5,3,5
3116,2,3,3,33,11
3117,1,1,7,33,17
3118,2,1,3,50,14
3119,1,2,1,39,7
3120,1,1,2,31,14
3121,2,1,1,3,19
3122,1,1,2,15,6
3123,1,2,2,56,13
3124,2,3,3,15,13
3125,1,2,3,11,16
3126,2,2,6,15,6
3127,1,3,6,39,16
3128,2,1,6,40,19
3129,2,1,2,3,16
3130,1,3,5,32,20
3131,1,3,1,39,8
3132,2,2,7,15,16
3133,2,3,3,31,12
3134,1,2,7,11,10
3135,2,3,4,15,9
3136,1,2,4,55,19
3137,2,3,5,46,12
3138,2,3,5,15,1
3139,1,1,7,42,5
3140,1,3,1,31,19
3141,1,3,6,42,16
3142,2,1,4,33,7
3143,2,2,4,3,2
3144,1,3,5,40,8
3145,2,1,4,34,7
3146,1,2,4,55,1
3147,2,2,7,11,18
3148,1,1,6,33,1
3149,2,2,4,15,14
3150,1,3,7,39,6
3151,1,1,3,56,11
3152,2,1,4,15,1
3153,1,3,2,39,5
3154,2,1,7,55,16
3155,2,2,2,39,17
3156,2,3,7,32,1
3157,2,2,5,42,7
3158,2,3,3,50,7
3159,1,2,3,3,13
3160,1,2,5,32,6
3161,2,3,4,56,15
3162,2,2,5,46,15
3163,1,2,1,33,4
3164,1,2,2,31,11
3165,1,3,5,15,16
3166,2,3,7,50,8
3167,2,3,4,18,7
3168,1,2,4,3,11
3169,1,2,6,18,6
3170,1,3,2,34,1
3171,1,2,4,33,20
3172,2,2,6,3,6
3173,2,3,6,34,15
3174,2,1,7,39,7
3175,2,3,6,32,8
3176,2,3,1,50,17
3177,2,1,3,31,11
3178,1,1,1,11,3
3179,1,2,3,39,10
3180,2,2,3,55,20
3181,2,1,2,18,18
3182,2,1,3,34,7
3183,2,2,7,56,12
3184,1,1,6,56,5
3185,1,2,2,56,15
3186,2,1,3,18,20
3187,2,3,2,39,13
3188,1,2,4,15,3
3189,1,2,7,42,1
3190,2,2,7,56,1
3191,1,1,4,33,7
3192,1,2,2,18,20
3193,2,2,2,31,11
3194,2,1,7,31,2
3195,1,3,7,18,9
3196,2,1,6,32,2
3197,2,3,4,39,13
3198,2,2,3,15,9
3199,1,2,7,32,2
3200,1,1,2,33,1
3201,2,3,4,55,14
3202,1,2,6,40,6
3203,1,2,6,56,1
3204,1,1,5,3,5
3205,1,3,3,31,1
3206,1,1,2,15,9
3207,1,1,1,11,15
3208,1,2,3,55,14
3209,1,2,3,3,16
3210,2,1,6,40,6
3211,1,1,1,42,7
3212,2,3,5,33,10
3213,2,2,6,55,3
3214,1,1,3,40,4
3215,2,3,2,34,14
3216,2,1,6,32,8
3217,2,3,3,18,16
3218,1,3,4,42,1
3219,2,1,4,11,4
3220,2,3,4,33,19
3221,1,1,6,18,14
3222,2,3,4,50,8
3223,2,1,7,55,2
3224,2,2,3,46,7
3225,2,3,1,40,17
3226,2,3,5,55,20
3227,2,1,6,42,2
3228,2,2,7,42,4
3229,1,1,1,40,11
3230,2,3,2,32,10
3231,2,3,1,3,8
3232,1,1,7,32,18
3233,1,2,2,42,20
3234,1,1,2,42,20
3235,2,3,5,39,18
3236,1,3,4,15,20
3237,2,2,3,56,13
3238,1,3,5,56,5
3239,1,2,1,11,10
3240,1,1,7,15,11
3241,1,3,1,11,18
3242,2,3,6,3,9
3243,2,1,5,42,13
3244,1,3,4,40,11
3245,1,1,1,50,20
3246,1,2,6,33,6
3247,1,2,1,42,12
3248,2,2,5,39,11
3249,1,3,7,33,1
3250,1,3,4,40,18
3251,1,3,4,42,14
3252,1,1,3,3,14
3253,2,1,4,42,3
3254,2,3,6,39,14
3255,2,3,7,46,2
3256,1,3,7,18,11
3257,1,1,3,40,16
3258,1,1,5,31,1
3259,1,2,1,40,7
3260,1,3,2,50,11
3261,1,1,4,46,13
3262,2,3,4,39,20
3263,2,2,6,50,2
3264,1,2,7,31,8
3265,1,1,3,15,9
3266,1,2,4,56,8
3267,2,1,7,11,19
3268,2,2,1,42,7
3269,2,1,2,31,14
3270,2,1,1,55,17
3271,2,2,6,34,8
3272,1,1,7,39,6
3273,1,3,4,32,19
3274,1,2,6,31,5
3275,2,2,6,42,16
3276,2,3,1,31,19
3277,2,1,5,34,14
3278,2,2,4,18,7
3279,2,1,5,55,16
3280,1,3,4,46,6
3281,2,2,7,50,11
3282,1,1,7,31,9
3283,1,1,2,18,2
3284,1,3,2,46,2
3285,1,2,1,42,16
3286,1,1,1,40,10
3287,1,1,3,39,20
3288,2,2,6,3,6
3289,1,1,3,39,15
3290,2,1,7,32,12
3291,1,2,7,3,15
3292,1,3,5,50,3
3293,1,2,4,39,15
3294,1,3,5,33,14
3295,1,3,3,42,12
3296,2,3,2,33,11
3297,2,1,7,42,18
3298,2,1,3,15,14
3299,1,3,1,18,9
3300,2,3,1,32,11
3301,2,1,1,46,8
